audio_onset,audio_offset,audio_path,video_path,video_index,p0_x,p0_y,p1_x,p1_y
33728816,33732527,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,8095,,,,
34002896,34010271,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,8161,,,,
34923792,34928831,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,8382,586.0,279.0,586.0,254.0
37718512,37722143,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,9052,,,,
39735216,39737743,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,9536,,,,
41158720,41168351,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,9879,578.0,228.0,597.0,203.0
41734800,41739519,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,10016,,,,
44842240,44845887,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,10762,,,,
46827872,46835135,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,11239,,,,
47029520,47034927,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,11287,,,,
48251920,48277663,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,11583,530.0,324.0,524.0,348.0
48286640,48296207,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,11589,517.0,311.0,565.0,373.0
48345376,48356927,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,11604,429.0,313.0,633.0,410.0
50733424,50736079,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,12176,,,,
51197184,51200287,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,12287,,,,
51382128,51385247,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,12332,,,,
53457888,53463791,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,12830,,,,
53490496,53496719,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,12838,,,,
53713488,53724719,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,12892,,,,
54064208,54066751,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,12975,,,,
54601408,54604943,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13104,,,,
54629072,54635887,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13111,,,,
54647888,54653983,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13116,,,,
54672368,54678335,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13122,,,,
54710464,54713487,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13130,,,,
54783408,54786527,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13148,,,,
54874880,54883727,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13171,,,,
54916352,54922223,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13180,,,,
54937184,54941839,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13185,,,,
55753408,55758111,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13381,,,,
56040352,56045311,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13450,,,,
57931808,57937487,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13904,535.0,357.0,506.0,351.0
57946784,57954303,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13908,501.0,346.0,537.0,339.0
58052704,58058303,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13933,444.0,297.0,529.0,376.0
58108064,58119215,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,13947,456.0,302.0,565.0,411.0
58379136,58383455,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,14011,,,,
58611584,58615855,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,14067,,,,
66126400,66132079,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,15871,,,,
66144512,66148639,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,15875,,,,
66220736,66225919,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,15893,,,,
67942016,67951887,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16307,299.0,331.0,157.0,409.0
67962528,67967055,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16311,161.0,377.0,269.0,343.0
67992816,67998127,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16318,221.0,360.0,146.0,370.0
68007744,68013087,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16322,154.0,360.0,215.0,373.0
68074208,68077375,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16338,190.0,360.0,172.0,359.0
68086880,68091167,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16341,186.0,362.0,167.0,369.0
68100720,68104031,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16344,162.0,375.0,194.0,362.0
68125936,68130559,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16350,181.0,355.0,168.0,375.0
68157184,68162719,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16358,197.0,363.0,189.0,377.0
68172496,68177695,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16362,196.0,367.0,284.0,368.0
68188208,68193279,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16365,227.0,389.0,319.0,356.0
68201088,68204911,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16368,256.0,382.0,325.0,353.0
68291488,68295615,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16390,264.0,372.0,298.0,329.0
68321984,68325759,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16397,271.0,378.0,304.0,328.0
68338816,68342863,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16401,304.0,328.0,269.0,375.0
68352864,68358303,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16405,269.0,380.0,302.0,332.0
68387600,68393759,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16413,251.0,382.0,300.0,335.0
68470960,68474559,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16433,300.0,335.0,262.0,355.0
68564896,68570655,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16456,285.0,329.0,313.0,329.0
68581424,68586783,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16460,285.0,323.0,317.0,325.0
68964304,68968591,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16551,291.0,376.0,301.0,327.0
69666544,69683487,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16722,257.0,304.0,302.0,382.0
69695664,69701023,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16727,306.0,292.0,302.0,383.0
69738928,69750607,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16738,302.0,383.0,311.0,312.0
69764976,69781343,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16745,303.0,283.0,305.0,381.0
70790224,70805295,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,16991,390.0,360.0,469.0,349.0
70880288,70884319,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17011,448.0,348.0,421.0,346.0
70908128,70912415,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17018,460.0,342.0,439.0,359.0
70961216,70967999,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17031,461.0,363.0,410.0,363.0
71169904,71176895,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17081,391.0,360.0,463.0,360.0
71217648,71221727,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17092,428.0,353.0,395.0,361.0
71279552,71284431,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17107,390.0,368.0,449.0,319.0
71298848,71304159,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17112,451.0,260.0,394.0,364.0
71317904,71322815,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17116,398.0,370.0,464.0,219.0
71337936,71343151,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17121,497.0,173.0,398.0,364.0
71577040,71587327,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17179,601.0,63.0,394.0,360.0
71597184,71602287,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17183,404.0,361.0,528.0,96.0
72065712,72084159,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17297,478.0,159.0,373.0,366.0
73165952,73170799,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17560,,,,
73173344,73176063,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/mic_2023_06_06_13_18_31_494467.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_13_18_31_494467_mother-pup-dyad/2023_06_06_13_18_31_494467_cam_d.avi,17561,,,,
